Temp,Turbidity (cm),DO(mg/L),BOD (mg/L),CO2,pH`,Alkalinity (mg L-1 ),Hardness (mg L-1 ),Calcium (mg L-1 ),Ammonia (mg L-1 ),Nitrite (mg L-1 ),Phosphorus (mg L-1 ),H2S (mg L-1 ),Plankton (No. L-1),Water Quality,fish
17.54592296,25.65328154,6.940734697,3.721977673,1.611212998,6.294469599,121.5948348,38.51030541,24.94506711,0.048148717,1.866070843,0.024222388,0.018437908,2132.581036,1,Mahseer
19.21425645,21.80502603,7.529190677,3.093133578,8.664785942,9.000656097,47.26158285,209.8010981,182.800089,0.038413173,0.84177097,0.018849701,0.010281206,2963.465279,1,Mahseer
19.62391818,27.35984137,6.030829178,5.441090478,1.853751182,6.128461047,49.85603702,55.52350395,10.41672328,0.042574853,0.499051625,2.609248245,0.013058025,2407.482158,1,Mahseer
30.47687935,17.20506224,5.196411809,5.859773363,8.645007296,6.037314676,145.0319217,57.916407,214.2434115,0.046022474,1.544925053,0.027294812,0.013649138,4595.517049,1,Indian Carp
19.73191957,19.21189233,5.08191499,4.783385088,0.10732143,6.204539622,25.13047647,54.78662895,186.3735147,0.027123335,0.341634968,2.45239378,0.005610764,5292.982011,1,Rohu
31.6669121,25.95925191,5.053822089,2.45407978,2.406764669,9.319890556,189.3712682,283.4104554,10.52553656,0.036650066,1.530154161,2.125485962,0.018751357,2105.99948,1,Indian Carp
34.07821482,21.15174673,6.330986926,2.589971965,1.221710872,9.302865324,166.4015194,43.59655026,116.7351948,0.046442772,1.12509639,2.411237775,0.005409099,2692.11196,1,Indian Carp
15.8526932,21.09561482,5.943485329,2.872400621,9.077872352,6.278411976,150.7456725,64.47891817,18.12852796,0.035439055,1.488176667,2.31393912,0.003566199,2104.513211,1,Brown Trout
17.10095202,28.69003193,6.918996553,4.777999496,9.525678691,6.014467448,46.4260022,285.8410463,247.4201606,0.032002328,0.559243463,2.224702302,0.016171077,2633.45681,1,Brown Trout
15.18429893,26.33544558,6.552572303,5.673633381,9.571473521,6.424389972,168.6399311,26.65361462,161.7837912,0.045105911,1.652341571,2.629638687,0.015677887,4835.457163,1,Brown Trout
19.09852965,22.30410503,5.213634134,4.305477712,8.065972591,9.100661516,118.2578937,259.0126743,235.5810047,0.029931381,1.454279231,0.023514796,0.006603681,5983.506515,1,Mahseer
32.75829737,18.56146998,7.261274143,3.227796319,2.460440338,6.412371143,42.59510578,189.3442905,18.20070296,0.045123905,0.528258992,0.016353173,0.013325993,4550.806222,1,Indian Carp
34.06994524,20.59828446,6.237485037,2.085622348,0.591356522,9.417750849,48.33671344,60.82520995,18.34669485,0.046411569,0.436063272,2.896876748,0.017889855,2030.113163,1,Indian Carp
31.0935731,28.18319383,7.899296347,2.85374345,8.693983237,6.29370885,29.49501687,60.6157014,165.8171443,0.037324858,0.471809492,2.952941668,0.006189882,5554.340207,1,Indian Carp
31.47288529,27.77810468,6.181822902,3.171640603,2.819643185,9.036846903,173.0804156,57.82579834,11.15042067,0.036669213,0.022643443,2.249637733,0.010046825,2625.857743,1,Indian Carp
16.99066258,16.43137615,7.928572336,3.27210756,9.207775685,9.453335179,169.9849611,270.6078163,12.26621707,0.036260688,1.750686234,0.01051444,0.0073098,2247.517187,1,Brown Trout
15.36418592,18.34894659,6.778278824,4.946821177,1.137482122,9.279062975,104.9052962,34.70475895,16.84402645,0.031394042,1.784973951,0.025033889,0.008230276,2688.919451,1,Brown Trout
33.57497999,26.17248422,5.030266925,3.475643826,1.399658093,9.264524285,174.061486,218.0912535,103.9039925,0.046364979,0.379600952,0.026497544,0.014751392,2076.807587,1,Indian Carp
33.90948316,21.5743469,6.658663329,4.990890257,8.17210536,6.286664309,105.9587272,224.0369708,110.0748036,0.038511422,0.839757446,0.010964825,0.006911341,2463.501434,1,Indian Carp
18.10298305,27.9801598,7.520080321,4.189838489,0.365779951,9.398040633,47.99637156,160.0389016,237.3677433,0.040539546,1.221508715,2.489552031,0.009185622,2821.783004,1,Mahseer
31.17236195,16.40770121,5.481104545,4.75097394,8.66049194,9.246399161,136.7371985,68.36563788,11.57291616,0.037110713,1.094805608,0.01843622,0.017036467,2658.080732,1,Indian Carp
15.38355403,26.85303557,5.196894023,3.237983594,0.908146879,6.234952829,127.7409008,35.44668871,141.5276772,0.034581446,0.409453718,2.97306415,0.016080095,4975.381631,1,Brown Trout
30.23636191,25.29780315,6.995527848,3.868370348,9.681084851,6.443032936,154.7735252,54.5456351,10.52245997,0.032850588,0.59517617,0.021919681,0.006462837,2730.656516,1,Murrel
17.19993702,25.16243076,7.117238335,5.55045218,1.299631577,9.183430295,45.49197591,277.7107011,23.50053386,0.0435567,1.285293948,2.803126887,0.0018805,4995.062245,1,Brown Trout
32.20395632,19.87384834,7.739748702,5.702773497,8.531769748,6.184111583,29.19799199,191.0682352,150.2437985,0.048140869,1.265918093,0.024719878,0.006674789,4932.02872,1,Indian Carp
19.47468457,21.34563237,6.633771638,3.707741369,3.476973596,9.211513244,43.93330273,274.0092264,240.1051765,0.03333029,0.304288043,0.014383827,0.011355738,5950.19186,1,Mahseer
33.38226164,15.1226162,5.019031724,2.771378733,1.401359873,9.356910216,36.03621403,58.34792119,232.5373269,0.035193654,1.424213956,0.017050194,0.002548282,5926.426534,1,Indian Carp
33.00484666,15.12286679,5.669614095,5.787221092,2.79682378,6.329781206,34.09356431,28.77866253,23.88508581,0.033515837,1.572695475,0.024918681,0.008245134,2069.562887,1,Indian Carp
34.76172135,23.89540501,5.021012797,5.819914613,9.846387949,6.495586671,148.9381688,189.1407644,196.7002403,0.032753381,0.470559414,0.020303517,0.002602388,4710.771186,1,Indian Carp
15.50351472,15.6424043,5.650217459,5.615048407,0.008294878,9.337384744,135.4031153,26.20784477,10.63819409,0.045961957,0.149486631,2.325451063,0.008620658,2560.616239,1,Brown Trout
34.47061651,16.45960063,5.112034255,5.837288597,9.474031373,9.025437393,46.29900202,242.8493326,23.46211352,0.026207532,0.500715374,0.019782336,0.007334394,2919.847432,1,Indian Carp
17.48621253,16.95550371,7.630176777,2.70944483,9.471536888,9.162101272,196.9314739,182.5963388,24.06178301,0.037356555,1.156550635,2.055635658,0.014015514,5943.480246,1,Mahseer
30.71266148,24.66508322,6.379849216,2.504359612,9.658184025,9.368170505,40.15294557,66.53547671,13.4275126,0.026088174,0.255768093,2.065363582,0.016095596,2628.344275,1,Indian Carp
17.75415665,26.43972976,5.745554949,4.921348419,9.53218685,6.175644693,30.24162451,181.5374559,205.6443479,0.034627311,1.27753476,2.156618911,0.000647061,2717.596964,1,Mahseer
15.68600401,28.05862183,5.929628691,5.499867942,2.816362987,6.160110259,182.3842473,52.53357014,139.5319382,0.049563445,1.334020519,2.485011141,0.007046725,2231.944996,1,Brown Trout
18.74638104,22.74854319,6.995497474,2.977711052,8.905996753,6.356166068,165.9777284,170.0123054,23.18248121,0.040818653,1.169163098,0.023075335,0.013562269,2484.220081,1,Mahseer
31.38536104,29.63260612,5.571706077,3.694068378,8.219651303,9.060351705,30.47432494,68.97709131,207.6260235,0.036576999,0.130133082,0.01162793,0.003878189,2657.088709,1,Indian Carp
16.33120442,24.74747886,7.943886363,5.248333663,4.337843144,9.133271014,27.96969397,47.49038854,22.09882587,0.044552777,0.159145177,0.014531591,0.003489571,2506.545921,1,Brown Trout
32.35516251,20.38590903,6.589375316,4.613046834,3.609830596,9.357278106,31.02076437,281.8784753,20.95554838,0.033674908,0.214027526,0.028501471,0.011691264,4552.582482,1,Indian Carp
19.98649728,28.36113298,5.907694004,5.262350673,9.202327419,6.374949433,34.1679206,52.02725617,248.967648,0.038706626,1.682279872,2.121305986,0.007043134,5838.493414,1,Rohu
33.30662204,25.78875914,5.890697304,3.998376671,8.396139446,9.323603645,149.277974,183.109839,13.10257329,0.029088976,1.542027626,2.231895632,0.010725954,2127.47172,1,Indian Carp
19.11850638,23.09403425,7.650737548,4.921164014,3.099000357,6.477320265,29.06380618,160.1411544,20.66150376,0.032924083,1.339314645,2.563501813,0.01256152,2403.899222,1,Mahseer
32.73357028,15.98384055,5.940486255,4.652028801,1.720398446,9.422365013,170.6695724,62.29287273,150.9026905,0.046589841,1.939970255,2.26528875,0.014739107,2136.902972,1,Indian Carp
30.08049767,29.61100389,7.620397515,3.014997265,2.041362351,9.121320235,117.7333556,60.60607571,14.80166401,0.025702049,1.081580585,2.545239687,0.011972706,5903.113481,1,Murrel
30.95820948,15.09164528,7.840070403,2.32844456,8.875564379,6.201418061,127.7092572,48.4131024,20.05398186,0.0297584,0.765850798,0.023925363,0.012662008,2555.968189,1,Indian Carp
31.20031835,29.90179748,6.923457016,4.53119521,9.340286233,9.053912166,152.7508844,31.05837387,161.7453742,0.041001984,0.269169625,0.01798074,0.001203809,2557.908208,1,Indian Carp
33.38320118,20.84595056,6.800303573,3.730118798,2.284250389,9.325854017,47.79655757,53.64232472,13.82209156,0.040089514,1.743346926,2.415139671,0.002994551,2242.151956,1,Indian Carp
18.09955307,27.53868317,6.503396864,2.845712275,4.036539603,9.277494545,175.8265162,272.2620904,14.48635852,0.031848103,0.798109635,0.014661741,0.007781632,5842.730885,1,Mahseer
31.68893481,27.07320422,7.472839707,5.647421498,9.395728955,9.012695848,26.19748921,173.578326,208.193304,0.046262027,0.070797847,2.970733485,0.014839108,2236.961726,1,Indian Carp
32.72926271,27.95623069,7.605862476,4.640679722,9.706684649,6.390094639,31.74224121,48.96542361,247.078667,0.038928927,1.963462488,0.023489599,0.0179699,2394.407279,1,Indian Carp
15.18280394,27.8444168,7.029351651,3.178053183,4.240086599,6.132896443,36.32950874,71.16154571,16.42321352,0.030001253,1.022572335,2.265629684,0.015350817,2101.362847,1,Brown Trout
18.86868175,28.83485324,5.995498036,2.901527699,4.923995091,9.060337148,43.59630991,58.19921111,17.35794,0.036517776,1.772608374,2.882522977,0.004183835,2929.374594,1,Mahseer
34.76941083,27.76370446,6.554518642,3.191419903,3.103284526,9.181922898,39.70922616,49.69230081,12.90225374,0.031011013,1.098165321,0.013607206,0.017801837,5888.604323,1,Indian Carp
19.90847837,28.25808414,6.217598798,3.706717813,9.260176715,6.296724664,27.90627292,69.74352073,181.3145623,0.042833464,1.62966267,0.020472744,0.001942752,2884.214571,1,Rohu
33.34684281,15.20418664,5.891310312,2.490596357,0.240909956,6.058610147,128.7204864,25.26619997,14.73464101,0.043063908,1.729995725,0.012245641,0.00421463,2562.372715,1,Indian Carp
16.12843721,18.28831394,5.428809546,2.391401491,0.832622414,9.340407474,109.0201138,56.60011443,151.9190317,0.038231415,1.606199582,0.015924076,0.003097323,2501.258789,1,Brown Trout
32.88329376,17.99586901,6.578107256,2.054392636,4.041542497,9.465247677,30.39269106,219.8097889,22.13670368,0.049630439,0.887009719,0.027322598,0.018377834,5054.000131,1,Indian Carp
30.60058457,29.36882291,5.305214579,3.149766283,8.999661257,6.334303359,112.70996,201.4867248,10.8549622,0.03393247,0.13940107,0.025418292,0.007568376,2743.547358,1,Indian Carp
19.43034953,20.77052925,7.486476263,5.559071055,8.289487819,6.284406492,136.8185783,290.2852605,10.71053718,0.040358842,0.612715197,2.151219011,0.006449701,5470.001314,1,Mahseer
15.74984938,28.78386997,7.970926132,2.023754725,3.38808055,9.459190265,35.61400132,277.061586,21.10649875,0.025790887,0.548849889,0.01461483,0.000197566,2365.137712,1,Brown Trout
32.66155853,26.24742022,5.900632374,4.776067164,1.366044557,6.384237091,30.89029522,169.9622032,23.91828691,0.043407429,0.190102293,0.016051418,0.014210737,2662.054907,1,Indian Carp
34.59821145,20.7969224,7.317934787,3.390826805,8.723581736,9.003023145,115.1267792,259.4815539,184.5763469,0.046204493,1.993436184,2.903016968,0.005329567,2056.81442,1,Indian Carp
34.63669398,29.34489619,7.437138654,3.121661768,3.398537631,9.02576134,138.7919699,250.8405239,24.41009993,0.040753453,0.417058549,2.928690136,0.009063263,2477.446243,1,Indian Carp
31.67795957,22.75717547,5.839539043,5.841162621,8.974142794,6.300115515,155.7910254,233.4017902,20.55346518,0.032850176,1.246668286,2.808937882,0.01560421,4746.157713,1,Indian Carp
32.59826304,17.07365981,5.408643957,3.268771072,8.118971278,9.000940267,34.85973533,221.5254337,134.2925005,0.041596222,1.527779997,0.026998587,0.004250745,5909.946184,1,Indian Carp
31.73769283,20.95453946,5.380928807,5.568484001,9.510237914,6.223656315,130.0625188,36.65312165,239.407208,0.045876293,1.507861615,2.745111802,0.008287292,2339.542359,1,Indian Carp
33.26063147,28.07262166,7.655662964,4.907084572,1.773170796,6.214327067,177.4288808,59.143565,229.1700607,0.032274427,1.374165982,2.605869264,0.012936216,5402.094023,1,Indian Carp
30.66278455,19.61549202,6.143731205,5.629224492,4.423731352,6.004510731,25.1614641,260.4901668,216.4364301,0.037101309,1.640891376,2.138860024,0.018743326,5224.426854,1,Indian Carp
19.24637709,25.53209291,7.180487674,2.649807533,4.199890135,9.488669407,31.84913162,214.0697212,187.102067,0.044532802,0.37332564,0.017561406,0.013198412,5106.622509,1,Mahseer
18.921998,24.06685277,7.99495564,5.986135459,4.277058421,6.382089321,193.3215904,37.80541144,15.3884652,0.03635355,1.373224247,2.860047934,0.01348745,2153.741297,1,Mahseer
16.12508867,25.07973088,7.861161226,3.124142966,4.966662364,6.248379117,175.8088857,168.6439927,193.9995928,0.038448877,1.499573672,2.704996831,0.012217379,2654.637712,1,Brown Trout
33.97577618,20.38703611,7.585631841,2.760629565,9.028197071,9.275574945,45.90270468,74.74634693,155.3351953,0.042749521,0.544155158,2.704698511,0.018460372,5710.047508,1,Indian Carp
32.20674433,22.09118027,6.22403168,3.949309481,3.810551082,6.352930223,176.583429,31.88227223,133.7546509,0.036526207,0.220498932,0.010273747,0.009495678,2525.672504,1,Indian Carp
31.88052116,23.35212112,6.572524975,4.379124881,8.75041829,6.184199054,40.37985602,231.5750907,183.5773722,0.046410862,1.785568733,0.010510047,0.015834955,5447.53241,1,Indian Carp
17.67872124,20.2912419,7.036879492,2.571935016,1.932373254,9.027948071,36.57850521,248.269481,160.3159437,0.026469699,0.353631742,0.0274079,0.015677381,4851.994228,1,Mahseer
16.79979483,22.61332915,6.762264406,2.218320058,8.085099364,6.061879071,113.2356043,227.213456,11.71788823,0.033037529,0.08268668,0.012277084,0.001163813,5826.592584,1,Brown Trout
31.44975439,29.20541705,6.192601387,4.168168899,8.92390294,6.430304888,41.29710232,47.2595889,227.6825829,0.035657877,1.73522436,2.853463081,0.00421616,5196.288677,1,Indian Carp
19.40342598,18.57757944,7.184382019,3.759963854,9.808527818,9.11418977,153.7084442,277.6072655,221.2880615,0.040019861,0.327833259,2.463738981,0.012315637,2511.818337,1,Mahseer
18.69774159,25.4781121,6.482452336,2.751160826,8.86124093,6.325505531,102.1731431,30.73832221,193.5017462,0.044900357,0.643873668,0.027412187,0.007959481,2979.69655,1,Mahseer
18.21870774,23.81492263,7.538029852,4.284556134,3.00163149,9.215435936,185.1973051,37.11697837,170.0619834,0.045709546,1.334908825,2.169591919,0.000193262,2459.876763,1,Mahseer
16.9477208,22.85094264,5.474443311,5.803163,1.325229309,6.49915526,33.40995752,174.8861263,238.979871,0.049620457,0.111868969,2.108561354,0.009397299,5237.122024,1,Brown Trout
18.83171839,19.25867348,7.189459062,2.697673343,8.32720161,6.292897525,118.3372078,284.359948,23.68241418,0.041719325,0.388327026,2.137249613,0.00814641,2664.775583,1,Mahseer
34.22258509,25.20011908,5.274283109,4.069997291,8.774277671,6.397285048,176.1540171,30.71554259,11.32848189,0.031696154,1.399431465,2.288020205,0.011123197,2688.005431,1,Indian Carp
30.4148491,24.59784148,6.895120933,3.70249278,9.709711131,9.177985212,32.44486825,56.79626543,22.02050353,0.02767484,1.659414766,0.029447098,0.017389584,2848.488715,1,Indian Carp
32.68372214,19.40638236,6.024238065,5.388606405,1.586398471,6.424101169,48.96137566,291.318491,18.38996275,0.043274136,1.000827955,0.012164157,0.001871034,2727.7435,1,Indian Carp
34.5325554,25.19899848,6.014362666,5.499058119,4.392266993,9.310888321,38.26730309,62.28788033,20.98686916,0.041412338,1.506377466,2.65499433,0.001111484,2174.177528,1,Indian Carp
15.82831758,28.31006017,7.469657484,5.279360116,4.477473424,6.397134967,39.19472246,296.7564108,169.4177388,0.036319337,1.67969842,2.053020808,0.012208761,2323.651383,1,Brown Trout
33.31374743,28.66025311,5.439697799,3.571942112,1.471946384,9.148625307,28.06397412,48.91862592,18.33147946,0.028777532,0.626434758,2.113517729,0.007896586,2074.359252,1,Indian Carp
15.30914836,28.46598972,5.199212704,2.855160709,1.37748053,9.089941137,120.0509275,230.2133291,157.8838451,0.049096082,0.274615031,0.020262544,0.008641199,2746.64404,1,Brown Trout
30.1107263,15.28761185,7.219142441,2.565095976,0.385135873,9.136509668,34.77171838,231.1119573,18.99184654,0.045016734,0.183917444,2.397073457,0.012647491,2834.387771,1,Murrel
33.84698242,25.98140766,6.696760741,3.6004835,1.321673403,6.450856405,44.32913483,150.5015396,129.2642353,0.035910608,1.964146044,0.010576007,0.012269054,5846.212347,1,Indian Carp
34.27384385,27.16843335,5.498608798,4.526962982,8.514427328,6.414009125,124.0611769,279.6677078,24.55148414,0.037820545,0.938162334,0.010369902,0.011403428,2817.151569,1,Indian Carp
15.70114023,18.30763562,7.939148858,2.869253868,8.838171296,6.046369586,33.27346342,65.33080518,240.2513998,0.025254534,1.623970957,0.023338384,0.016242336,5685.850414,1,Brown Trout
15.34757307,17.27711653,6.436656754,4.478920323,2.832260713,9.424593312,30.00502274,64.3829555,23.83281342,0.028460455,1.229020792,0.019449628,0.002091812,5021.461802,1,Brown Trout
32.19883376,29.34620423,6.525869517,2.670328492,8.703407558,9.409909563,33.88726867,161.0050986,22.14637386,0.042269594,0.545185355,0.027410105,0.009362072,5704.339338,1,Indian Carp
15.90696075,27.01586714,7.158085463,3.140037813,9.891563787,9.398035719,172.0046068,222.4138533,247.0805378,0.028747515,0.965532938,0.019940873,0.0139415,5933.262922,1,Brown Trout
32.77537587,18.24174035,6.440672414,4.887425633,3.496074844,6.301478677,173.9639106,150.9713897,23.89272938,0.042890771,0.997731523,2.142026031,0.00693514,5703.390664,1,Indian Carp
16.57487169,26.23916232,6.1024943,4.394226644,9.05003535,9.235352223,141.7667756,45.63762157,121.6831556,0.037698326,1.365651285,2.689681411,0.018403942,5291.101806,1,Brown Trout
33.66005239,16.24488714,6.977217081,4.452191894,1.1603581,9.36924667,144.1402168,183.7147451,19.19165673,0.027477071,1.547125737,0.02145332,0.002792652,5769.281785,1,Indian Carp
18.55928967,16.25643895,6.354238912,5.744346979,8.884635806,6.380609324,37.55136777,164.8623293,10.21473735,0.038953936,1.773761585,2.406931624,0.005204517,4769.870263,1,Mahseer
19.52033228,20.51745806,6.846364458,3.110816202,0.629359219,9.15506913,155.1929863,155.8784274,155.1095864,0.031202934,0.953991154,2.292616106,0.014103411,2378.984958,1,Mahseer
15.20699,29.16623828,5.996598773,4.358941146,9.67516619,6.374974393,34.9457849,28.4342038,204.8477215,0.044120162,1.290840428,2.610378348,0.016058527,5688.422724,1,Brown Trout
17.10526621,17.59556541,5.441031034,5.355037732,8.576672704,9.095470008,114.8388626,44.10105641,205.9771044,0.045659708,0.432070982,0.011379063,0.011227195,2342.288291,1,Brown Trout
31.41385277,27.26203527,6.277894524,5.84100893,4.481320984,6.000279317,28.64603484,60.29771068,16.00656563,0.03034936,0.235345648,0.025811847,0.015934877,2140.551978,1,Indian Carp
33.37330943,18.90472019,5.893532215,2.504606447,8.351337551,9.176471139,48.30746711,63.8332871,24.62182851,0.03524608,1.978038352,0.023805953,0.013385375,2939.430853,1,Indian Carp
31.36842154,15.09411629,6.045275822,4.814772698,9.845939503,9.101498352,35.9856573,154.1471962,11.06286303,0.034699157,1.207072959,2.736048179,0.003533211,2472.88924,1,Indian Carp
17.47916887,24.83154062,6.183550449,4.534108612,0.564058461,9.428229158,101.0792899,68.21432635,23.5679393,0.043598553,1.450859023,2.888490743,0.017498611,2493.597909,1,Mahseer
19.11066293,16.5585985,6.801016031,5.57551996,8.130456013,6.034205784,116.5259837,188.4209614,134.2438934,0.037087316,1.491419668,2.674631789,0.005104067,5822.453915,1,Mahseer
15.81072446,24.44804665,7.847968681,4.342940618,8.308504611,9.110643618,115.1990768,205.3164555,20.86255389,0.032344603,0.442389513,0.010943161,0.017356657,2472.375183,1,Brown Trout
32.46478639,27.29332977,5.861614496,5.750653226,4.117721174,9.312726226,27.23796634,60.45582109,108.289603,0.038709263,1.935746823,2.541505712,0.014644338,5131.997064,1,Indian Carp
33.42873639,25.25471501,7.523423214,4.095650093,3.39012943,6.193581129,32.75965005,213.2226258,20.01108507,0.028038772,0.446892707,0.026046916,0.006666174,2851.52133,1,Indian Carp
31.02392817,19.52766751,6.093547597,3.565794927,4.551098,9.469448825,37.86559654,38.72992666,245.974577,0.045839336,0.61256723,0.015582562,0.014506844,2716.087103,1,Indian Carp
15.28757222,25.61892423,5.539454808,2.825030747,8.103806626,9.134592142,47.51906409,181.6981931,168.1863981,0.031501479,0.510347226,2.803457417,0.003146085,4821.582678,1,Brown Trout
33.26547091,24.90743647,5.534573384,2.043119306,9.899353458,6.392193842,181.6490399,284.1123439,119.7350631,0.031671326,1.261653708,0.02484574,0.008341097,2471.523099,1,Indian Carp
31.01848036,28.78798654,6.380823484,4.816813402,1.809798724,9.076833116,25.25494952,37.94528536,220.6470583,0.042331173,0.485477387,2.642882013,0.00447709,2271.83031,1,Indian Carp
34.01605004,28.50379473,7.767187159,4.124565865,1.467659737,6.214598765,46.19740224,31.98749216,14.30260975,0.033824095,1.064753556,2.206970409,0.000535181,2658.794879,1,Indian Carp
16.80505654,19.84843574,6.977488628,5.465350292,8.937557703,9.045922957,34.37805549,261.0851343,11.65963353,0.029246203,1.583805015,0.013719912,0.015198337,5281.457197,1,Brown Trout
17.74859645,19.99500485,6.287965521,5.083480447,9.285868591,6.028729625,29.8715611,159.0653652,221.804354,0.032414133,0.613637657,0.013929618,0.008138828,5452.936327,1,Mahseer
33.20453971,26.40581902,5.552657633,5.446008783,4.281835543,9.464704086,169.6920939,289.3771173,24.06749978,0.033415187,0.923946491,2.827010195,0.014249594,5177.393762,1,Indian Carp
18.43053673,28.47399703,6.697879598,2.305666621,0.407991353,6.045172117,38.61336698,28.37902983,19.35816863,0.046468837,1.908980838,2.859631819,0.004974381,5258.299792,1,Mahseer
19.88355825,25.14301159,7.639139984,3.24353904,4.093642184,6.484749504,33.19609235,59.78559852,170.161057,0.03671706,0.855196816,0.026587277,0.008283976,2372.211989,1,Rohu
34.95383418,19.56283787,7.148525747,3.041837493,9.461221474,6.112262111,46.82705809,230.2822257,174.0494755,0.026362872,1.878766137,0.02923889,0.008783864,5667.688953,1,Indian Carp
31.24491038,15.5201609,7.210234398,5.562036148,8.944738238,9.128382414,43.67934805,243.793659,157.9379661,0.036379183,0.413624234,2.508233663,0.001659753,2311.938476,1,Indian Carp
15.4828432,17.51637562,5.990668518,5.383135756,8.931681893,9.076231363,113.7722572,41.51961767,20.51057302,0.037251475,0.201386123,2.944181136,0.001739994,2157.704524,1,Brown Trout
17.134275,29.52718909,7.796728892,4.418259678,3.389786125,9.173139252,195.8786817,281.1166434,11.6716898,0.033751514,1.241626446,2.045103028,0.007423737,5804.692631,1,Brown Trout
33.14673563,21.47041025,6.140844104,2.663099035,8.551428299,6.397538344,120.6984552,203.209072,242.06791,0.045317282,1.460671917,0.011632815,0.017843827,2670.362586,1,Indian Carp
33.75763818,26.86424834,5.269152097,5.327552739,1.162756186,6.114183935,25.21812415,218.9675738,19.62328245,0.035028408,1.829420654,0.027398607,0.016941658,2978.20152,1,Indian Carp
34.75711839,21.65444272,6.932024705,4.033663893,8.481021899,6.339722597,46.25003131,238.5702512,201.9364825,0.025579906,0.515552173,0.013354243,0.01435705,5397.333086,1,Indian Carp
16.46917697,25.77762855,6.121160141,5.685573431,8.575605783,6.237168478,43.78661752,247.3744694,210.2048084,0.045164725,0.683309676,0.010321279,0.008684276,4501.41071,1,Brown Trout
16.25869976,17.40784334,5.287766825,4.64695386,8.6447213,9.219958708,26.44495878,152.9997995,12.28053429,0.026148405,0.667645823,2.030441159,0.002675508,5637.143027,1,Brown Trout
15.94263045,24.51255369,6.865393328,4.849886458,8.866142858,9.465819617,184.8181005,39.18960932,21.63696358,0.027910721,0.364251818,2.187272292,0.00737286,2906.579226,1,Brown Trout
30.57189553,16.03790015,7.759740721,4.159826554,4.076506408,9.109868915,169.2863594,22.76607448,243.1300123,0.028677243,1.855097961,2.701151265,0.015881807,5793.690806,1,Indian Carp
30.15590532,22.58276705,6.733203622,3.259659215,9.023069426,6.272232321,32.32324557,175.3020898,122.3107307,0.027682559,0.398151984,2.212257477,0.002698984,5189.831055,1,Murrel
19.25148006,27.62091497,5.123919097,5.501042551,1.937636454,9.334381794,134.7161623,179.83082,16.83878635,0.030712142,0.252227755,2.100851569,0.011007272,4940.910609,1,Mahseer
17.6620607,15.02830231,5.520247884,2.108225603,4.778829751,6.416672441,41.15532564,284.1428161,12.40028925,0.034535071,0.316420359,2.566511626,0.012263907,5745.272794,1,Mahseer
34.5573418,24.39852281,6.804232333,3.79424505,4.851790004,6.14548262,109.0923036,41.38289857,13.87850788,0.041236979,1.552934787,0.018833057,0.013646293,5764.049586,1,Indian Carp
17.66061102,15.96476503,5.062883228,5.673809632,8.693929449,6.280801498,41.07387038,208.4188905,102.81646,0.027735749,1.169884568,0.029382316,0.010072481,5139.331115,1,Mahseer
19.85632216,28.94842608,7.265787052,4.098217215,9.17787231,6.319121074,182.365628,203.4082396,186.9865318,0.029129399,0.897722026,2.794871594,0.009614037,5052.675302,1,Rohu
19.1785565,27.49672926,6.109613313,2.888024491,1.222612451,9.094489628,123.2520982,253.260585,107.4666324,0.026916634,0.564418573,0.012965034,0.012493114,5519.548048,1,Mahseer
17.69537702,27.32029837,5.022624987,2.108995401,8.071357624,6.00307728,40.47077968,36.59354153,131.901132,0.045243532,1.27081705,2.069142997,0.014468976,5445.635232,1,Mahseer
15.74555329,26.47179061,7.133138178,5.118856144,1.936784062,9.291467689,177.799661,64.60366193,165.9947121,0.035976858,1.434860007,2.603244634,0.012423651,2165.706795,1,Brown Trout
15.48380613,25.46196291,6.278763468,5.879940621,9.224700642,9.275600672,30.50404457,181.5139551,240.8478071,0.02941378,0.132658475,2.630412086,0.015024933,4715.69188,1,Brown Trout
18.38979828,26.99328182,5.076430106,2.781442247,8.71316579,6.221627368,41.06917979,36.93035979,247.8412013,0.041054619,0.53221311,2.15038106,0.011894598,2169.444107,1,Mahseer
30.51834084,28.4888358,7.941272747,5.710234816,9.791406942,6.132919197,41.73344484,255.672226,12.42644954,0.028082833,1.652576667,0.016882681,0.018010929,5612.796059,1,Indian Carp
16.99514558,22.79661931,6.442935595,2.98308092,9.16664615,9.07049275,185.3788144,74.60715433,11.8110487,0.044743127,0.590351073,0.022563646,0.012520326,4963.090825,1,Brown Trout
33.1145202,18.4961844,5.888550331,4.195436928,2.817227544,6.448866424,33.77022818,39.43301586,224.5361871,0.042315965,0.76376292,0.028125532,0.014048251,2965.010827,1,Indian Carp
30.5211861,15.0703047,7.548846982,4.265929487,8.960678717,6.18671207,33.40347107,200.5588864,217.5163034,0.044409809,0.447844326,0.021466036,0.00044334,4895.743094,1,Indian Carp
32.71584346,20.70422104,6.806932756,3.918440288,4.113894752,6.082526,47.96084485,60.9517276,187.6736991,0.031956133,1.92465351,0.015251357,0.01643783,5750.913984,1,Indian Carp
34.14251941,23.25020421,7.709225696,2.903144102,8.709899592,6.252755472,26.71378698,72.04518192,20.36633021,0.034651449,1.627163389,2.212329989,0.003085599,2386.379608,1,Indian Carp
